title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-f,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,case
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,taxpayers
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,the secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,taxpayer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,document
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,attestation
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,documentation
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,bill
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,family
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,account
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,vin
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-g,household
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,the secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,patient
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,taxpayer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,patient protection and affordable care act
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,act
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-C_section-36B_subsection-h,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-a,current year
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,biodiesel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,miner
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,home
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,case
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,eligible employer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,sustainable aviation fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,new clean vehicle
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,dies
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,aviation fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,eligible small employer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,gas well
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,housing
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,social security
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,investment
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,distilled spirits
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,alternative fuel vehicle refueling property
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,employer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,security
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,railroad
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,alcohol
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,spouse
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,nuclear power facility
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,clean hydrogen
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,chemical
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,insurance
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,mark
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,military spouse
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,alternative fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,pension
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,convention
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,family
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,advanced nuclear power facility
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,current year
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,health insurance
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,low-income housing
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,gas
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,road
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,electricity production
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,motor vehicle
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,small business
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,alcohol fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,investment credit determined under section 46
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,act
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,eligible agricultural business
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,employers
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,empowerment zone
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,facility
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,qualified commercial clean vehicle
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,city
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,child
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,train
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,vehicle
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,port
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,small employer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,renewable electricity production credit
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-b,advanced manufacturing production credit
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,share
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,case
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,shareholder
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,ton
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,state
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,proprietor
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,public
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,trust
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,proprietorship
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,spouse of the taxpayer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,married
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,the secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,wife
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,taxpayer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,husband
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,estates
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,members
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,married individuals
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,table
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,estate or trust
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,states
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,spouse
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,coal
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,corporations
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,stock
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,individuals
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,partners
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,proprietors
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,current year
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,holder
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,person
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,sole proprietorship
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,sole proprietor
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,component member
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,ally
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,small business
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,s corporation shareholders
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,revenue reconciliation act of 1990
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,a corporation
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,individual
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,act
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,empowerment zone
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,facility
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,estate
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,city
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,tin
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,account
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,certain persons
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,partner
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,group
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,corporation
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,port
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,000
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,"pub. l. 115–141, div. u, title iv, §401(d)(6)(b)(iii)"
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,component members
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,buildings
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,s corporations
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-c,businesses
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,investment
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,order
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,electricity production
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,city
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-38_subsection-d,clean electricity production credit
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,case
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,form
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,gas well
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,table
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,current year
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,gas
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,tin
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,account
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-a,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-b,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-b,table
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-b,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-b,account
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-b,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-c,table
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-c,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-c,account
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-c,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-d,creditor
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-d,table
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-d,creditors
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-d,port
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-39_subsection-d,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,case
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,alcohol
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,producer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,eligible small ethanol producer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,alcohol fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-a,fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,case
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,clean air act
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,patrons
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,qualified second generation biofuel production
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,the secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,liquid
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,taxpayer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,register
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,agency
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,another person
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,cooperative
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,feed
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,alcohol
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,environmental protection agency
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,producer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,stock
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,stocks
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,itin
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,farm
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,any person
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,patron
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,"person,"
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,person
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,gas
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,denaturant
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,eligible small ethanol producer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,gasoline
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,iron
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,special fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,act
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,other person
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,tin
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,account
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,vehicle
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,000
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,qualified feedstock
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-b,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-c,the secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-c,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-c,alcohol
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-c,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-c,account
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-c,secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-c,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,case
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,state
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,lot
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,trust
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,form
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,the secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,liquid
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,estates
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,engine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,table
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,alcohol
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,states
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,coal
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,producer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,petroleum
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,any person
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,methanol
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,person
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,gas
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,denaturant
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,gasoline
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,special fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,united states
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,possession of the united states
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,the united states
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,estate
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,tin
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,natural gas
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-d,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,table
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,producer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,this section
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,tin
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,"december 31, 2011"
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,port
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,fuel
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,subsection
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-e,son
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-f,form
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-f,the secretary
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-f,mine
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-f,taxpayer
title-26_subtitle-A_chapter-1_subchapter-A_part-IV_subpart-D_section-40_subsection-f,this section
